user_id,movie_id,rating,max_progress_percent,favourite,in_watchlist,view_count,last_watched_at
306,772,,19,0,0,1,2026-02-23 01:57:50.687775
306,323967,,25,0,1,1,2026-01-01 01:57:50.687775
306,302156,,85,0,0,7,2026-03-17 01:57:50.701013
306,39148,,93,0,0,5,2025-11-26 01:57:50.708230
306,940551,,94,0,0,7,2026-03-26 01:57:50.716792
306,5491,,95,0,0,7,2025-11-05 01:57:50.723379
306,28485,,90,0,0,1,2025-10-05 01:57:50.728348
306,9048,,80,0,0,8,2025-12-25 01:57:50.737058
306,246,,5,0,0,1,2026-01-07 01:57:50.737058
306,11507,,86,0,0,6,2026-02-17 01:57:50.748448
306,10047,,89,0,0,3,2025-12-21 01:57:50.748448
306,1016121,1.0,9,0,0,1,2025-10-20 01:57:50.748448
307,74,,40,0,0,1,2025-12-23 01:57:50.755951
307,1104845,5.0,84,0,0,8,2025-10-03 01:57:50.764430
307,1654,4.0,71,0,0,4,2026-03-17 01:57:50.770986
307,82675,4.0,75,1,1,1,2025-12-20 01:57:50.778183
307,399360,5.0,77,1,0,1,2026-01-10 01:57:50.786059
307,8856,4.0,71,1,0,1,2026-01-27 01:57:50.789672
307,455839,,5,0,0,1,2025-11-21 01:57:50.796038
307,1006763,4.0,93,1,1,7,2026-02-17 01:57:50.798772
307,127585,5.0,80,0,0,1,2025-12-16 01:57:50.806952
307,1214931,,14,0,0,1,2026-03-14 01:57:50.806952
307,4477,4.0,85,1,0,4,2026-01-31 01:57:50.820399
307,1058906,,50,0,0,1,2026-03-20 01:57:50.820399
307,451984,,36,0,0,1,2026-03-14 01:57:50.822406
307,1444032,5.0,77,0,0,4,2026-02-14 01:57:50.830736
307,715253,4.0,72,1,0,1,2026-01-03 01:57:50.839329
307,10935,4.0,71,1,1,5,2025-10-04 01:57:50.847763
307,13333,4.0,80,1,0,7,2025-10-30 01:57:50.847763
307,1441,4.0,83,1,0,4,2026-02-16 01:57:50.864474
307,867,5.0,96,1,0,2,2026-03-24 01:57:50.871098
307,749274,,19,0,1,1,2026-03-04 01:57:50.871098
307,335984,4.0,92,0,0,1,2025-10-20 01:57:50.878168
307,75638,4.0,90,1,0,5,2025-11-26 01:57:50.886879
307,547017,4.0,83,1,1,1,2026-01-25 01:57:50.896882
307,644,4.0,77,1,1,1,2025-11-01 01:57:50.898700
307,75701,5.0,100,0,0,1,2025-10-21 01:57:50.914311
307,57104,4.0,93,1,0,2,2026-02-21 01:57:50.917962
307,10010,5.0,97,1,0,8,2026-03-30 01:57:50.928494
307,5137,,31,0,1,1,2025-12-20 01:57:50.928494
307,26662,4.0,84,1,0,7,2026-03-08 01:57:50.936109
307,974931,5.0,76,0,0,7,2026-01-22 01:57:50.939273
307,399055,,34,0,0,1,2026-02-21 01:57:50.939273
307,950282,4.0,76,0,0,8,2026-02-24 01:57:50.948139
307,13285,4.0,89,1,1,8,2025-11-19 01:57:50.956690
307,9569,4.0,92,1,0,4,2025-12-20 01:57:50.968143
307,225574,4.0,71,1,0,8,2026-02-02 01:57:50.977046
307,18707,5.0,84,0,1,4,2026-03-25 01:57:50.979923
307,9620,5.0,72,0,0,2,2025-10-30 01:57:50.988128
307,83088,5.0,95,1,0,6,2026-03-17 01:57:50.996692
307,9395,5.0,77,1,1,5,2026-03-14 01:57:51.006957
307,1417,4.0,85,0,0,2,2026-03-15 01:57:51.016861
307,32985,,41,0,0,1,2026-01-29 01:57:51.017914
307,36630,4.0,73,1,0,4,2025-12-15 01:57:51.021059
307,94047,5.0,92,1,1,7,2025-11-21 01:57:51.029235
307,9562,4.0,85,1,0,4,2025-10-06 01:57:51.036904
307,146216,5.0,77,0,0,2,2025-10-10 01:57:51.047044
307,1359209,,9,0,0,1,2025-12-25 01:57:51.048033
307,604571,4.0,89,1,0,3,2026-03-23 01:57:51.053093
308,32022,,89,0,0,1,2026-01-29 01:57:51.061222
308,1445276,,91,0,0,4,2025-12-10 01:57:51.069520
308,1243341,,91,0,0,5,2025-12-08 01:57:51.078766
308,297556,,81,0,0,6,2026-01-29 01:57:51.087028
308,10185,,35,0,1,1,2026-03-16 01:57:51.087028
308,468224,,6,0,0,1,2026-03-01 01:57:51.087028
308,505820,,44,0,0,1,2026-03-03 01:57:51.087028
308,13785,,12,0,0,1,2026-03-29 01:57:51.087028
308,19503,,83,0,0,6,2026-03-23 01:57:51.098181
308,11843,,82,0,0,3,2025-12-04 01:57:51.102237
308,12508,,94,0,1,1,2025-10-01 01:57:51.118127
308,39144,,90,0,0,1,2026-01-14 01:57:51.118127
308,314,,88,0,0,1,2026-01-01 01:57:51.130968
308,665135,,93,0,0,6,2025-12-25 01:57:51.138150
308,256835,,96,0,0,1,2025-12-25 01:57:51.146705
308,23172,,85,0,1,6,2025-12-11 01:57:51.156105
308,452910,,92,0,0,4,2025-12-07 01:57:51.166251
308,1395140,,87,0,0,8,2025-12-18 01:57:51.167861
308,353491,,83,0,1,4,2025-10-13 01:57:51.184630
308,181533,,93,0,0,4,2025-11-01 01:57:51.193040
308,150117,,99,0,0,3,2025-12-18 01:57:51.201482
308,11908,,92,0,1,4,2026-02-16 01:57:51.209665
308,52324,,92,0,1,3,2026-02-15 01:57:51.218480
308,9312,,89,0,0,8,2026-02-18 01:57:51.226831
308,665251,,98,0,0,8,2026-01-03 01:57:51.234533
308,19724,,90,0,0,6,2025-11-09 01:57:51.244600
308,52324,,92,0,0,8,2025-12-06 01:57:51.250790
308,1109086,,26,0,0,1,2025-11-02 01:57:51.250790
308,67789,,7,0,0,1,2025-12-16 01:57:51.250790
308,868668,,100,0,0,3,2025-12-24 01:57:51.260901
308,120811,,98,0,0,5,2025-11-29 01:57:51.268135
308,14207,,91,0,0,3,2025-10-28 01:57:51.268135
308,71004,,94,0,1,7,2026-03-25 01:57:51.276717
308,1548,,42,0,0,1,2025-11-08 01:57:51.284008
308,938614,,83,0,0,6,2025-12-29 01:57:51.288039
308,570269,,98,0,1,8,2025-12-08 01:57:51.300101
308,513045,,91,0,0,2,2026-01-02 01:57:51.307133
308,228326,,84,0,0,6,2025-11-17 01:57:51.316936
308,1062421,,85,0,0,7,2026-03-12 01:57:51.318457
308,13600,,87,0,1,4,2025-12-11 01:57:51.332739
308,171424,,22,0,0,1,2026-03-11 01:57:51.332739
308,85430,,91,0,0,6,2025-11-09 01:57:51.336936
308,212162,,85,0,0,2,2026-01-03 01:57:51.347914
308,149870,,91,0,0,4,2026-03-24 01:57:51.348967
308,284054,,5,0,0,1,2026-03-26 01:57:51.348967
308,19404,,91,0,0,1,2025-11-09 01:57:51.366299
308,6538,,84,0,0,8,2026-02-12 01:57:51.367856
308,14623,,89,0,0,8,2026-02-13 01:57:51.386873
308,11247,,100,0,0,4,2025-12-09 01:57:51.395967
308,506574,,49,0,0,1,2026-03-15 01:57:51.397024
308,286744,,100,0,0,8,2026-01-19 01:57:51.398007
308,41161,,26,0,1,1,2026-02-05 01:57:51.398007
308,166426,,92,0,0,6,2026-01-15 01:57:51.406960
308,150023,,89,0,1,4,2026-03-25 01:57:51.418431
308,11528,,86,0,0,4,2026-03-22 01:57:51.430806
308,14145,,93,0,0,4,2026-02-09 01:57:51.437706
308,115780,,96,0,0,4,2025-11-18 01:57:51.447020
309,29427,,82,0,0,7,2026-03-28 01:57:51.450913
309,9696,,98,0,1,7,2026-03-03 01:57:51.458077
309,325173,,82,0,0,4,2026-03-07 01:57:51.466904
309,862965,,92,0,0,6,2026-02-25 01:57:51.480048
309,1226170,,96,0,0,3,2025-11-09 01:57:51.486070
309,10722,,99,0,0,8,2025-11-04 01:57:51.497107
309,37984,,86,0,0,3,2025-11-27 01:57:51.504268
309,123324,,86,0,0,3,2026-02-19 01:57:51.512756
309,1014214,,80,0,0,1,2025-11-23 01:57:51.518531
309,11879,,80,0,0,2,2025-11-02 01:57:51.526969
309,606870,3.0,41,0,0,1,2026-01-18 01:57:51.529550
309,9994,,84,0,1,4,2025-10-02 01:57:51.536102
309,16061,,94,0,0,6,2026-02-23 01:57:51.547063
309,1188843,,89,0,0,5,2025-12-25 01:57:51.553093
309,90147,,81,0,1,1,2025-10-10 01:57:51.561449
309,11423,,85,0,0,5,2026-03-12 01:57:51.569524
309,22804,,24,0,0,1,2025-10-16 01:57:51.569524
309,75612,,93,0,0,2,2025-12-25 01:57:51.577201
309,765,,96,0,1,3,2025-12-03 01:57:51.585320
309,21531,,91,0,0,6,2025-10-03 01:57:51.593376
309,97367,,90,0,1,7,2026-03-17 01:57:51.601395
309,579828,,96,0,0,7,2026-01-27 01:57:51.616349
309,37821,,85,0,0,8,2026-02-20 01:57:51.626865
309,245627,,97,0,0,7,2025-10-25 01:57:51.634443
309,3021,,94,0,0,8,2025-11-14 01:57:51.637035
309,127517,,88,0,0,4,2026-02-08 01:57:51.648141
309,2176,,86,0,0,8,2026-02-22 01:57:51.656213
309,541134,,96,0,0,2,2025-11-17 01:57:51.668164
309,29942,,87,0,0,2,2026-02-04 01:57:51.677072
309,92679,,99,0,0,4,2026-02-21 01:57:51.688152
309,470114,,87,0,1,6,2026-01-30 01:57:51.699070
309,70057,,89,0,0,1,2025-10-30 01:57:51.707116
309,1401778,,99,0,0,6,2025-10-14 01:57:51.718413
309,849869,,94,0,0,7,2026-03-26 01:57:51.727105
309,8292,,94,0,0,7,2025-10-01 01:57:51.736153
309,1073,,85,0,0,5,2025-10-25 01:57:51.746896
309,26466,,36,0,0,1,2026-03-14 01:57:51.746896
309,449443,,88,0,0,6,2025-10-24 01:57:51.756778
309,1375831,,83,0,0,5,2025-12-11 01:57:51.766336
309,9545,,94,0,1,4,2025-10-30 01:57:51.766940
309,1443940,,96,0,0,4,2026-03-21 01:57:51.778221
309,290250,,87,0,0,2,2025-12-06 01:57:51.787089
309,41428,,19,0,0,1,2026-01-13 01:57:51.787089
309,943,,81,0,0,3,2026-03-19 01:57:51.799677
310,159121,5.0,88,1,0,8,2026-02-21 01:57:51.810373
310,681349,4.0,76,1,1,3,2025-11-06 01:57:51.818403
310,5965,,12,0,0,1,2025-10-29 01:57:51.818403
310,84511,5.0,80,1,0,5,2026-03-01 01:57:51.826913
310,16643,4.0,82,1,1,1,2026-01-29 01:57:51.837870
310,106758,5.0,86,1,0,2,2025-11-01 01:57:51.849137
310,5070,4.0,85,1,0,3,2026-03-30 01:57:51.856220
310,191324,4.0,91,1,1,4,2026-02-10 01:57:51.866959
310,652,5.0,79,1,0,1,2026-02-24 01:57:51.881276
310,15258,5.0,73,0,0,7,2025-10-03 01:57:51.888056
310,800345,2.0,43,0,0,1,2026-02-03 01:57:51.889613
310,31443,4.0,98,1,0,5,2026-02-18 01:57:51.897122
310,497984,4.0,86,0,0,1,2025-11-06 01:57:51.906745
310,1236197,5.0,94,1,0,7,2026-03-25 01:57:51.918575
310,440161,,33,0,0,1,2025-10-19 01:57:51.918575
310,13127,5.0,85,1,1,4,2026-01-05 01:57:51.930097
310,977871,5.0,73,0,0,2,2026-02-22 01:57:51.938438
310,346681,5.0,88,1,0,6,2025-10-03 01:57:51.947769
310,473019,,28,0,1,1,2026-03-18 01:57:51.947769
310,4824,,50,0,0,1,2025-12-25 01:57:51.947769
310,705559,4.0,82,1,0,1,2026-01-06 01:57:51.956794
310,741335,4.0,71,1,0,3,2025-12-06 01:57:51.967767
310,1139817,,7,0,0,1,2025-10-03 01:57:51.969787
310,198375,4.0,96,1,0,6,2025-10-22 01:57:51.977876
310,60898,4.0,85,1,0,3,2026-01-13 01:57:51.990020
310,120961,4.0,84,0,0,5,2026-03-08 01:57:52.002245
310,13523,5.0,91,1,0,6,2026-03-11 01:57:52.010096
310,51588,4.0,74,0,1,1,2026-02-05 01:57:52.018975
310,45379,4.0,97,0,0,7,2025-11-20 01:57:52.031298
310,428045,,25,0,0,1,2026-02-23 01:57:52.031298
310,1160360,5.0,100,0,0,3,2025-11-19 01:57:52.037938
310,1275462,4.0,95,0,1,4,2026-03-08 01:57:52.052190
310,897160,5.0,98,0,1,6,2025-10-12 01:57:52.062321
310,346901,4.0,93,1,0,4,2025-11-21 01:57:52.068598
310,1602705,5.0,83,1,0,2,2025-10-08 01:57:52.078126
310,298222,4.0,88,1,0,5,2026-03-20 01:57:52.087053
310,119623,5.0,80,1,0,2,2025-12-27 01:57:52.101065
310,10982,4.0,70,1,0,1,2026-03-17 01:57:52.116806
310,1476928,5.0,80,1,0,8,2026-01-07 01:57:52.126907
310,45432,4.0,74,1,0,7,2025-10-27 01:57:52.137116
310,107748,4.0,94,1,1,4,2025-10-02 01:57:52.147061
310,7840,4.0,70,1,0,6,2025-11-22 01:57:52.149085
310,7461,4.0,72,0,1,5,2026-01-15 01:57:52.166925
310,1631485,4.0,88,0,0,1,2026-01-24 01:57:52.178344
310,9659,,18,0,0,1,2026-01-17 01:57:52.178344
310,10784,5.0,91,0,0,8,2025-10-02 01:57:52.187046
310,201982,4.0,92,0,0,4,2026-01-07 01:57:52.196680
311,997317,,96,0,0,7,2026-01-12 01:57:52.198463
311,531219,,84,0,0,1,2025-10-26 01:57:52.216231
311,407451,,84,0,1,1,2026-02-15 01:57:52.226352
311,9705,,33,0,0,1,2026-01-19 01:57:52.228396
311,8051,,85,0,0,7,2026-02-20 01:57:52.238777
311,44564,,96,0,0,1,2025-11-20 01:57:52.248576
311,545742,,41,0,0,1,2026-01-15 01:57:52.248576
311,12556,2.0,15,0,1,1,2025-11-07 01:57:52.248576
311,616747,,81,0,0,8,2026-02-20 01:57:52.262063
311,114370,,27,0,0,1,2025-12-20 01:57:52.263814
311,406990,,39,0,0,1,2026-02-23 01:57:52.263814
311,55721,,96,0,1,8,2026-03-24 01:57:52.271816
311,850992,,88,0,0,1,2026-02-20 01:57:52.280058
311,914215,,99,0,0,1,2025-10-05 01:57:52.288061
311,10925,,82,0,0,1,2025-10-12 01:57:52.296725
311,1239288,,82,0,1,8,2025-11-06 01:57:52.312233
311,16606,,33,0,0,1,2025-11-24 01:57:52.312233
311,2637,,39,0,0,1,2025-11-12 01:57:52.312233
311,1155770,,94,0,0,7,2025-12-03 01:57:52.320649
311,123025,,85,0,0,2,2026-01-13 01:57:52.336076
311,457251,,37,0,0,1,2026-02-02 01:57:52.336076
311,353069,,93,0,0,6,2026-02-18 01:57:52.346774
311,393306,,97,0,0,3,2025-11-03 01:57:52.353241
311,177,,88,0,0,3,2025-11-02 01:57:52.366998
311,48468,,93,0,0,6,2025-10-07 01:57:52.377919
311,95935,,85,0,0,5,2025-11-22 01:57:52.387169
311,695721,,89,0,0,2,2026-01-14 01:57:52.397846
311,10735,,87,0,1,2,2025-10-01 01:57:52.410309
311,18785,,100,0,0,8,2026-02-03 01:57:52.419836
311,608,,80,0,0,5,2026-03-10 01:57:52.427166
311,76600,,80,0,0,2,2026-01-14 01:57:52.442701
311,31378,,29,0,1,1,2025-10-23 01:57:52.444717
311,374205,,89,0,0,4,2025-10-28 01:57:52.450760
311,80987,,91,0,1,2,2026-03-07 01:57:52.459127
311,735989,,98,0,0,7,2026-03-05 01:57:52.467036
311,82702,,87,0,0,8,2025-11-05 01:57:52.478007
311,5968,,89,0,1,8,2025-12-16 01:57:52.486751
311,438590,,98,0,0,1,2026-01-17 01:57:52.502302
311,309302,,24,0,0,1,2025-10-22 01:57:52.504310
311,387006,,98,0,0,2,2026-02-22 01:57:52.508610
311,961323,,93,0,0,7,2026-02-25 01:57:52.520042
311,185,,100,0,0,7,2026-01-20 01:57:52.528381
311,1471345,,88,0,0,7,2026-01-24 01:57:52.537161
311,402520,,86,0,0,4,2025-10-06 01:57:52.550171
311,664280,,49,0,0,1,2025-12-05 01:57:52.550171
311,42076,,88,0,0,7,2025-11-04 01:57:52.558506
311,531309,,92,0,0,6,2026-02-13 01:57:52.568248
311,1119774,,96,0,0,7,2026-01-07 01:57:52.577125
311,308266,,86,0,0,4,2026-01-30 01:57:52.591585
311,722798,,82,0,1,2,2025-11-27 01:57:52.599685
311,1685,,95,0,0,2,2026-02-28 01:57:52.616056
311,42114,,96,0,0,2,2026-03-08 01:57:52.627060
311,991708,,88,0,0,6,2025-10-23 01:57:52.632816
311,531509,,98,0,0,2,2026-02-21 01:57:52.645357
311,15050,,80,0,0,6,2025-12-30 01:57:52.653704
311,75780,2.0,41,0,0,1,2026-03-07 01:57:52.653704
311,1450379,,20,0,0,1,2025-11-23 01:57:52.653704
311,1958,,81,0,1,1,2026-02-20 01:57:52.669035
311,2897,,98,0,0,7,2025-11-03 01:57:52.678423
311,1927,,82,0,0,4,2026-03-24 01:57:52.687045
311,1309012,,100,0,0,2,2025-10-29 01:57:52.698778
311,869,,91,0,0,7,2025-12-21 01:57:52.705900
311,1030588,,96,0,0,8,2025-10-03 01:57:52.716079
311,58431,,82,0,1,5,2026-01-29 01:57:52.723114
311,497698,,93,0,0,7,2026-01-20 01:57:52.737840
311,42324,,86,0,0,1,2025-12-06 01:57:52.747110
311,597922,,82,0,1,4,2026-02-23 01:57:52.758088
311,4977,,88,0,0,7,2025-10-18 01:57:52.773164
311,39451,,99,0,0,5,2025-11-09 01:57:52.779244
312,1328913,,41,0,0,2,2026-03-08 01:57:52.790785
312,57310,2.0,13,0,0,1,2025-11-24 01:57:52.794123
312,37135,,24,0,1,1,2026-03-12 01:57:52.794123
312,177572,,42,0,1,1,2026-01-27 01:57:52.795168
312,748230,,28,0,0,1,2026-02-12 01:57:52.796210
312,495197,,45,0,0,6,2026-02-28 01:57:52.803252
312,1243460,,23,0,0,1,2025-10-21 01:57:52.803252
312,11901,,15,0,0,1,2026-01-28 01:57:52.803252
312,13430,,51,0,0,3,2025-12-11 01:57:52.811756
312,44768,,43,0,1,1,2026-02-02 01:57:52.816389
312,11381,,7,0,0,1,2025-11-22 01:57:52.816941
312,4248,4.0,79,0,0,6,2026-01-08 01:57:52.820493
312,380,,24,0,0,1,2025-10-20 01:57:52.820493
312,1146058,,65,0,0,4,2025-10-12 01:57:52.828163
312,2395,4.0,65,0,0,5,2025-11-01 01:57:52.836994
312,59843,,17,0,1,1,2025-10-13 01:57:52.836994
312,1496735,5.0,45,0,1,6,2025-10-08 01:57:52.848068
312,11113,,18,0,0,1,2025-12-09 01:57:52.848068
312,239530,,52,0,0,1,2025-10-02 01:57:52.856771
312,583315,,61,0,0,7,2025-10-03 01:57:52.868155
312,46559,,45,0,0,1,2026-01-27 01:57:52.869208
312,115782,3.0,47,0,1,1,2025-10-12 01:57:52.869208
312,1027159,,32,0,0,4,2025-10-22 01:57:52.877050
312,12890,,37,0,0,1,2025-11-21 01:57:52.877050
312,13552,,23,0,0,1,2025-12-27 01:57:52.877050
312,357458,,26,0,0,1,2026-03-15 01:57:52.877050
312,45278,,35,0,0,7,2026-03-13 01:57:52.888046
312,9036,2.0,48,0,1,5,2025-12-11 01:57:52.897003
312,553835,,33,0,0,1,2025-12-20 01:57:52.897003
312,592695,,18,0,0,1,2025-12-08 01:57:52.897003
312,68507,2.0,49,0,0,1,2026-02-10 01:57:52.897003
312,623409,,21,0,1,1,2026-01-23 01:57:52.897003
312,6538,,19,0,0,1,2026-01-02 01:57:52.902075
312,329833,,10,0,0,1,2025-11-19 01:57:52.902075
312,994318,,40,0,1,1,2026-01-15 01:57:52.902075
312,766475,,46,0,0,1,2025-12-05 01:57:52.902075
312,530385,,34,0,1,1,2025-12-19 01:57:52.902075
312,30198,,21,0,0,1,2025-11-08 01:57:52.902075
312,27569,,22,0,0,1,2026-03-26 01:57:52.902075
312,39872,,48,0,1,1,2026-03-18 01:57:52.902075
312,66,,42,0,0,1,2025-12-25 01:57:52.906125
312,471831,,25,0,0,1,2026-01-24 01:57:52.906125
312,11548,,14,0,1,1,2026-02-03 01:57:52.907167
312,8974,,33,0,1,1,2026-01-04 01:57:52.908128
312,134126,,38,0,0,1,2025-11-03 01:57:52.910159
312,268227,,9,0,0,1,2025-12-15 01:57:52.910159
313,2164,,88,0,1,2,2025-11-13 01:57:52.916691
313,10214,,88,0,0,4,2026-02-05 01:57:52.924525
313,38985,,9,0,1,1,2026-01-15 01:57:52.926041
313,14372,,98,0,1,6,2026-01-19 01:57:52.928189
313,792307,,85,0,0,8,2025-12-11 01:57:52.936851
313,758009,,86,0,0,6,2025-12-11 01:57:52.951277
313,9355,,97,0,0,8,2025-10-06 01:57:52.959329
313,335718,,28,0,0,1,2025-12-23 01:57:52.959329
313,158015,,94,0,1,4,2026-02-08 01:57:52.968447
313,947891,,80,0,1,7,2025-12-02 01:57:52.977030
313,16808,,45,0,0,1,2026-01-18 01:57:52.977030
313,98360,,92,0,0,1,2026-01-19 01:57:52.987037
313,9989,,36,0,0,1,2026-03-14 01:57:52.987037
313,6963,,97,0,1,1,2025-10-15 01:57:52.997715
313,22976,,100,0,0,6,2025-12-30 01:57:53.000272
313,440472,,9,0,0,1,2025-11-30 01:57:53.006305
313,1359607,,82,0,0,7,2025-12-13 01:57:53.017989
313,370582,,94,0,0,8,2025-12-22 01:57:53.024718
313,252838,,95,0,0,7,2026-02-20 01:57:53.033257
313,577,,50,0,0,1,2025-10-12 01:57:53.033257
313,897087,,100,0,1,7,2025-10-21 01:57:53.041662
313,172,,88,0,0,2,2025-10-25 01:57:53.049810
313,19994,,95,0,0,7,2025-12-01 01:57:53.060254
313,437033,,88,0,0,5,2026-01-12 01:57:53.071238
313,365177,,82,0,0,5,2025-10-26 01:57:53.078242
313,193610,,96,0,1,2,2025-11-04 01:57:53.087034
313,1013860,,91,0,0,4,2026-01-26 01:57:53.097082
313,24740,,45,0,0,1,2025-10-28 01:57:53.098115
313,338380,,90,0,1,4,2025-10-08 01:57:53.104131
313,18415,,84,0,0,4,2026-03-15 01:57:53.114436
313,188927,,35,0,0,1,2025-12-18 01:57:53.115981
313,1236470,,29,0,0,1,2025-11-15 01:57:53.117031
313,8275,,85,0,0,6,2025-11-25 01:57:53.122735
313,255343,,30,0,0,1,2026-03-22 01:57:53.122735
313,8051,,85,0,0,8,2026-02-16 01:57:53.131229
313,638507,,44,0,0,1,2025-10-13 01:57:53.131229
313,41210,,95,0,0,7,2025-11-05 01:57:53.147735
313,14295,,39,0,0,1,2025-10-29 01:57:53.147735
313,522627,,81,0,0,7,2025-10-24 01:57:53.147735
313,589174,,23,0,1,1,2025-10-20 01:57:53.147735
313,1320330,,100,0,1,1,2026-01-06 01:57:53.156885
313,268227,,48,0,0,1,2026-01-04 01:57:53.164809
313,3084,,8,0,1,1,2025-11-02 01:57:53.164809
313,801245,,94,0,0,7,2025-12-21 01:57:53.167814
313,641909,,90,0,0,6,2026-03-05 01:57:53.180966
313,1054867,,92,0,0,1,2025-10-24 01:57:53.189159
313,693158,,89,0,0,3,2026-02-26 01:57:53.201311
314,566737,3.0,46,0,0,1,2025-10-20 01:57:53.201311
314,455954,,42,0,0,1,2026-03-03 01:57:53.201311
314,172752,,11,0,0,1,2025-11-02 01:57:53.201311
314,560480,,29,0,0,1,2025-12-30 01:57:53.204825
314,1235294,,28,0,0,1,2025-11-03 01:57:53.204825
314,1274214,,45,0,0,1,2026-02-02 01:57:53.204825
314,122336,,63,0,0,1,2026-03-30 01:57:53.216877
314,11184,1.0,39,0,0,1,2025-10-26 01:57:53.216877
314,120811,,43,0,0,1,2026-02-12 01:57:53.216877
314,1191666,,25,0,1,1,2025-10-26 01:57:53.216877
314,77866,2.0,13,0,0,1,2026-01-17 01:57:53.216877
314,73797,,47,0,0,1,2025-10-27 01:57:53.216877
314,831395,,41,0,0,1,2025-10-13 01:57:53.216877
314,291613,,26,0,0,1,2025-12-13 01:57:53.220847
314,11258,2.0,17,0,0,1,2026-03-02 01:57:53.220847
314,399170,,62,0,0,3,2026-02-16 01:57:53.229018
314,1051486,,48,0,0,1,2025-11-27 01:57:53.229018
314,9013,,62,0,0,1,2025-10-25 01:57:53.237177
314,33660,,20,0,0,1,2025-11-27 01:57:53.237177
314,2989,,10,0,0,1,2025-10-24 01:57:53.237177
314,1498,,79,0,0,3,2025-11-04 01:57:53.247920
314,13972,,50,0,0,1,2025-10-01 01:57:53.247920
314,333371,5.0,30,0,0,1,2025-11-19 01:57:53.261755
314,459277,,48,0,0,1,2025-10-31 01:57:53.261755
314,252786,,44,0,0,1,2026-03-24 01:57:53.261755
314,4141,,9,0,0,1,2025-12-02 01:57:53.261755
314,257475,,64,0,0,3,2025-12-03 01:57:53.269839
314,413594,,75,0,0,4,2026-02-18 01:57:53.278203
314,164457,,30,0,0,1,2025-12-10 01:57:53.278203
314,559581,,21,0,1,1,2025-11-17 01:57:53.278203
314,766475,3.0,49,0,0,1,2026-02-27 01:57:53.287800
314,382597,2.0,37,0,0,2,2026-01-07 01:57:53.296986
314,1351046,,32,0,0,1,2025-10-02 01:57:53.296986
314,8831,,70,0,1,5,2026-03-12 01:57:53.306876
314,105001,,17,0,1,1,2026-02-17 01:57:53.310926
314,267193,,23,0,0,1,2026-01-10 01:57:53.310926
314,1226406,,6,0,1,1,2025-11-17 01:57:53.310926
314,48625,,58,0,0,1,2025-12-03 01:57:53.319047
314,68,,10,0,0,1,2025-12-10 01:57:53.319047
314,947891,,42,0,0,1,2025-12-17 01:57:53.321089
314,41402,,40,0,0,1,2026-02-06 01:57:53.321089
314,438376,,47,0,0,7,2025-12-23 01:57:53.326767
314,646593,,26,0,0,1,2025-12-14 01:57:53.326767
314,13375,,35,0,0,5,2025-12-13 01:57:53.338058
314,8943,,9,0,0,1,2025-11-05 01:57:53.338058
314,45797,,25,0,0,1,2026-03-28 01:57:53.338058
314,381890,,60,0,0,1,2025-10-13 01:57:53.347187
315,11406,5.0,74,0,1,6,2025-10-01 01:57:53.351249
315,505262,4.0,82,1,0,3,2026-01-21 01:57:53.363565
315,1642,,25,0,0,1,2026-02-13 01:57:53.363565
315,13665,,27,0,0,1,2026-02-18 01:57:53.365572
315,41490,4.0,89,0,0,6,2026-01-14 01:57:53.372144
315,41380,4.0,88,1,0,2,2025-11-29 01:57:53.378333
315,11424,5.0,76,0,0,6,2026-02-20 01:57:53.386938
315,16155,4.0,94,1,0,5,2026-02-08 01:57:53.398123
315,512195,4.0,99,1,0,4,2026-03-26 01:57:53.407014
315,13980,5.0,88,1,0,5,2026-03-18 01:57:53.415991
315,1503900,2.0,26,0,0,1,2026-03-16 01:57:53.415991
315,34577,4.0,81,0,0,6,2026-03-12 01:57:53.421400
315,49730,4.0,96,1,0,6,2026-02-27 01:57:53.431064
315,10060,5.0,82,1,0,3,2025-11-17 01:57:53.438031
315,23398,4.0,84,0,0,7,2025-12-26 01:57:53.446957
315,85446,4.0,91,0,1,3,2026-03-06 01:57:53.449711
315,1204892,,19,0,0,1,2026-01-15 01:57:53.449711
315,75948,5.0,99,1,0,2,2026-02-18 01:57:53.460423
315,244,4.0,91,0,0,6,2025-11-07 01:57:53.466957
315,12096,4.0,85,1,0,1,2026-01-13 01:57:53.477245
315,1283,4.0,72,1,0,1,2026-01-10 01:57:53.486762
315,9681,5.0,79,1,0,6,2025-11-29 01:57:53.495969
315,23056,4.0,71,1,0,3,2025-11-05 01:57:53.498807
315,454293,4.0,73,1,0,6,2026-01-25 01:57:53.514855
315,573683,4.0,94,1,0,2,2025-12-07 01:57:53.521399
315,1224392,4.0,79,0,0,3,2026-03-27 01:57:53.527939
315,11775,4.0,99,0,0,5,2025-12-31 01:57:53.536317
315,272693,4.0,74,1,0,2,2025-11-21 01:57:53.544189
315,1027159,5.0,79,1,0,7,2026-03-15 01:57:53.547729
315,14132,5.0,93,0,0,7,2025-10-04 01:57:53.556924
315,51588,5.0,93,1,0,6,2026-01-21 01:57:53.566971
315,373200,5.0,71,1,0,5,2026-02-19 01:57:53.572512
315,9352,4.0,97,0,0,2,2025-11-25 01:57:53.581012
315,1214130,4.0,70,0,0,8,2026-03-13 01:57:53.589524
315,300666,4.0,76,1,0,1,2025-12-28 01:57:53.597110
